wavelength_micron,FLAM_reference_W_m2_micron,FLAM_uncertainty_W_m2_micron,normalized_flux,normalized_uncertainty,n_primary_sources,interpolated_from_native_grid
1.4350000000000007,2.1633275986277853,0.0058027787307032555,1.0131213301268573,0.002717535203549828,1,True
1.4400000000000008,2.1626249140893474,0.0059072852233677175,1.0127922515838326,0.002766477285610017,1,True
1.4450000000000007,2.1679922641509446,0.005964974271012012,1.0153058684937777,0.002793494000378604,1,True
1.4500000000000006,2.159959416809603,0.00603783876500859,1.0115439560639043,0.0028276176223042235,1,True
1.4550000000000007,2.145975411392404,0.0059088924050632215,1.0049950199814726,0.0027672299548119157,1,True
1.4600000000000009,2.14337766519824,0.005512290748898705,1.003778453391543,0.0025814949798230245,1,True
1.4650000000000007,2.1579811894273146,0.005681160058737174,1.0106175201611272,0.0026605792109444114,1,True
1.4700000000000006,2.1563536563876644,0.005759574155653457,1.0098553200953573,0.0026973018017433783,1,True
1.4750000000000008,2.1514820527859233,0.005766070381231663,1.0075738692767309,0.0027003440893297666,1,True
1.4800000000000009,2.1492993979442003,0.005716784140969187,1.006551696685831,0.002677262545266193,1,True
1.4850000000000008,2.154967533039648,0.0058709691629956155,1.0092061760956446,0.0027494698867248507,1,True
1.4900000000000007,2.1441749999999975,0.005909999999999998,1.0041518581848925,0.002767748659448375,1,True
1.4950000000000008,2.1331070527859244,0.005939633431085065,0.9989685593583957,0.0027816264748731718,1,True
1.5000000000000009,2.137909105571848,0.006064266862170111,1.0012174384042232,0.002839994327970987,1,True
1.5050000000000008,2.1351827964860903,0.0060211127379209296,0.999940663731237,0.002819784553091065,1,True
1.5100000000000007,2.1377121700879775,0.006043108504398837,1.0011252103295225,0.0028300855265568463,1,True
1.5150000000000008,2.139427393850656,0.00609508052708638,1.0019284773802515,0.002854424866002238,1,True
1.520000000000001,2.1246836163982405,0.006073118594436306,0.9950237277560334,0.002844139737465667,1,True
1.5250000000000008,2.1269176866764283,0.006195622254758444,0.9960699790280415,0.0029015101844426746,1,True
1.5300000000000007,2.123915285505123,0.006241185944363095,0.994663905962558,0.002922848397779865,1,True
1.5350000000000008,2.1141978770131775,0.006257335285505211,0.9901130862794965,0.0029304113956304684,1,True
1.540000000000001,2.115530234260615,0.006791742313323679,0.9907370507440484,0.003180682856687043,1,True
1.5450000000000008,2.1184277777777782,0.006636666666666606,0.9920940172728676,0.003108058421298176,1,True
1.5500000000000007,2.1180228070175433,0.006581929824561459,0.9919043629109799,0.003082424272168065,1,True
1.5550000000000008,2.112120701754388,0.007002982456140305,0.9891403114845804,0.0032796100347077537,1,True
1.560000000000001,2.12214994152047,0.006710584795321583,0.9938371668006311,0.0031426754773884883,1,True
1.5650000000000008,2.128213450292398,0.0065572514619882906,0.9966768061026714,0.0030708669955302865,1,True
1.5700000000000007,2.128275263157893,0.006601052631579002,0.9967057540680877,0.003091379792216744,1,True
1.5750000000000008,2.1186407602339163,0.0069519298245614685,0.9921937604044179,0.0032557012609998625,1,True
1.580000000000001,2.11607700729927,0.006859124087591213,0.9909931134081362,0.003212238832220075,1,True
1.5850000000000009,2.1092376461988285,0.006924634502924019,0.9877901299026828,0.003242918420074099,1,True
1.5900000000000007,2.101262729927008,0.007096715328467141,0.9840553475303402,0.00332350665598167,1,True
1.5950000000000009,2.106167839416059,0.0070237226277372125,0.9863524896983215,0.003289322992767664,1,True
1.600000000000001,2.109051839416059,0.0070633430656934434,0.9877031135788372,0.0033078778851602384,1,True
1.6050000000000009,2.1103483795620437,0.007135489051094906,0.9883103043150421,0.003341665017880963,1,True
1.6100000000000008,2.1100783673469383,0.007211574344023327,0.9881838532242819,0.003377296992078319,1,True
1.6150000000000009,2.1078334693877547,0.007233440233236155,0.9871325311740063,0.003387537141918666,1,True
1.620000000000001,2.1098475912408765,0.007219562043795615,0.9880757770384637,0.0033810377611708446,1,True
1.6250000000000009,2.1128240816326533,0.0072,0.9894697156665012,0.0033718765394294935,1,True
1.6300000000000008,2.114048571428572,0.0072,0.9900431640575608,0.0033718765394294935,1,True
1.6350000000000007,2.1041563795620424,0.007381810218978129,0.985410490491132,0.0034570212077629507,1,True
1.640000000000001,2.104062857142859,0.007481428571428579,0.9853666924284715,0.0035036740946413243,1,True
1.645000000000001,2.1073398833819224,0.0075021282798833746,0.9869013768582762,0.003513368103156846,1,True
1.6500000000000008,2.096691195335275,0.007465685131195329,0.9819144238860271,0.003496301186756268,1,True
1.6550000000000007,2.0996990670553943,0.00753381924198252,0.9833230588980665,0.0035282094936587983,1,True
1.660000000000001,2.1028504956268224,0.007621282798833837,0.9847989239071896,0.003569170093020189,1,True
1.665000000000001,2.102011979621541,0.00770946142649201,0.9844062332896695,0.0036104655716145896,1,True
1.6700000000000008,2.08923177583697,0.007804075691411951,0.9784210569965691,0.0036547749633061054,1,True
1.6750000000000007,2.0924873032069984,0.00790937317784258,0.9799456731580232,0.0037040874805500407,1,True
1.680000000000001,2.096459475982532,0.008016069868995652,0.9818059059625207,0.0037540552680130684,1,True
1.685000000000001,2.090695283842794,0.008117962154294051,0.9791064414840837,0.003801773074450086,1,True
1.6900000000000008,2.0955157142857153,0.008005714285714265,0.9813639270841445,0.003749205580746594,1,True
1.6950000000000007,2.09878211062591,0.008052925764192163,0.982893633360253,0.003771315480284289,1,True
1.700000000000001,2.0962810091743083,0.008293440366972583,0.9817223270675601,0.0038839523617433865,1,True
1.705000000000001,2.078635749235471,0.008820963302752389,0.9734587662314628,0.004130999891072122,1,True
